algs,dataset,weighted,optimized,accuracy,precision,recall,fscore,cv_mean,cv_std,runtime
(svm),english,False,False,0.58,0.58,0.60,0.58,0.53,0.06,0.01
(knn)_opt,english,False,True,0.52,0.51,0.51,0.50,0.52,0.07,0.01
(knn),english,False,False,0.48,0.46,0.48,0.46,0.53,0.06,0.01
(mnb)_opt,english,False,True,0.32,0.21,0.37,0.25,0.52,0.06,0.00
(mnb),english,False,False,0.42,0.63,0.46,0.44,0.51,0.07,0.01
(rf)_opt,english,False,True,0.61,0.62,0.64,0.61,0.52,0.05,0.18
(rf),english,False,False,0.58,0.63,0.59,0.58,0.54,0.06,0.02
(mlp)_opt,english,False,True,0.61,0.61,0.62,0.59,0.54,0.06,0.09
(mlp),english,False,False,0.55,0.50,0.49,0.48,0.53,0.06,0.09
(svm_knn_mnb)_w_opt,english,True,True,0.58,0.59,0.59,0.58,0.54,0.05,0.03
(svm_knn_mnb)_opt,english,False,True,0.42,0.46,0.52,0.40,0.53,0.06,0.02
(svm_knn_mnb)_w,english,True,False,0.29,0.41,0.37,0.30,0.54,0.05,0.03
(svm_knn_mnb),english,False,False,0.48,0.47,0.50,0.46,0.52,0.06,0.02
(svm_knn_rf)_w_opt,english,True,True,0.65,0.66,0.66,0.62,0.52,0.08,0.42
(svm_knn_rf)_opt,english,False,True,0.61,0.59,0.59,0.59,0.52,0.05,0.19
(svm_knn_rf)_w,english,True,False,0.68,0.68,0.71,0.66,0.55,0.06,0.07
(svm_knn_rf),english,False,False,0.45,0.53,0.46,0.45,0.52,0.06,0.04
(svm_knn_mlp)_w_opt,english,True,True,0.58,0.58,0.57,0.56,0.54,0.05,0.34
(svm_knn_mlp)_opt,english,False,True,0.58,0.60,0.61,0.58,0.52,0.06,0.10
(svm_knn_mlp)_w,english,True,False,0.55,0.59,0.57,0.55,0.53,0.08,0.33
(svm_knn_mlp),english,False,False,0.55,0.53,0.52,0.50,0.52,0.07,0.10
(svm_mnb_rf)_w_opt,english,True,True,0.74,0.79,0.76,0.74,0.53,0.08,0.42
(svm_mnb_rf)_opt,english,False,True,0.45,0.47,0.46,0.43,0.52,0.07,0.19
(svm_mnb_rf)_w,english,True,False,0.45,0.49,0.53,0.44,0.56,0.07,0.06
(svm_mnb_rf),english,False,False,0.61,0.61,0.62,0.60,0.51,0.09,0.03
(svm_mnb_mlp)_w_opt,english,True,True,0.45,0.43,0.50,0.44,0.53,0.06,0.33
(svm_mnb_mlp)_opt,english,False,True,0.52,0.57,0.55,0.50,0.53,0.05,0.10
(svm_mnb_mlp)_w,english,True,False,0.52,0.48,0.53,0.47,0.53,0.08,0.32
(svm_mnb_mlp),english,False,False,0.55,0.55,0.55,0.55,0.53,0.07,0.09
(svm_rf_mlp)_w_opt,english,True,True,0.55,0.54,0.56,0.54,0.57,0.09,0.72
(svm_rf_mlp)_opt,english,False,True,0.55,0.56,0.62,0.55,0.52,0.07,0.27
(svm_rf_mlp)_w,english,True,False,0.48,0.47,0.47,0.46,0.55,0.07,0.37
(svm_rf_mlp),english,False,False,0.55,0.55,0.57,0.51,0.52,0.07,0.12
(knn_mnb_rf)_w_opt,english,True,True,0.52,0.51,0.50,0.50,0.56,0.04,0.41
(knn_mnb_rf)_opt,english,False,True,0.68,0.66,0.64,0.65,0.52,0.07,0.19
(knn_mnb_rf)_w,english,True,False,0.61,0.59,0.58,0.58,0.54,0.04,0.07
(knn_mnb_rf),english,False,False,0.55,0.56,0.59,0.55,0.52,0.05,0.03
(knn_mnb_mlp)_w_opt,english,True,True,0.45,0.46,0.46,0.46,0.54,0.04,0.33
(knn_mnb_mlp)_opt,english,False,True,0.55,0.53,0.56,0.53,0.52,0.07,0.10
(knn_mnb_mlp)_w,english,True,False,0.45,0.44,0.46,0.44,0.51,0.06,0.33
(knn_mnb_mlp),english,False,False,0.52,0.57,0.52,0.52,0.52,0.07,0.10
(knn_rf_mlp)_w_opt,english,True,True,0.61,0.62,0.61,0.61,0.53,0.08,0.72
(knn_rf_mlp)_opt,english,False,True,0.65,0.65,0.65,0.64,0.52,0.05,0.28
(knn_rf_mlp)_w,english,True,False,0.55,0.54,0.57,0.54,0.54,0.07,0.37
(knn_rf_mlp),english,False,False,0.68,0.67,0.67,0.65,0.51,0.08,0.12
(mnb_rf_mlp)_w_opt,english,True,True,0.68,0.70,0.68,0.68,0.53,0.08,0.72
(mnb_rf_mlp)_opt,english,False,True,0.55,0.57,0.56,0.54,0.52,0.06,0.27
(mnb_rf_mlp)_w,english,True,False,0.45,0.47,0.48,0.45,0.52,0.04,0.36
(mnb_rf_mlp),english,False,False,0.48,0.52,0.53,0.48,0.51,0.07,0.11
(svm_knn_mnb_rf_mlp)_w_opt,english,True,True,0.58,0.63,0.57,0.57,0.56,0.07,0.74
(svm_knn_mnb_rf_mlp)_opt,english,False,True,0.58,0.58,0.60,0.58,0.52,0.06,0.29
(svm_knn_mnb_rf_mlp)_w,english,True,False,0.55,0.56,0.55,0.55,0.54,0.07,0.38
(svm_knn_mnb_rf_mlp),english,False,False,0.45,0.45,0.46,0.45,0.53,0.08,0.13
(svm)_opt,phishing,False,True,0.88,0.84,0.88,0.86,0.86,0.01,0.09
(svm),phishing,False,False,0.86,0.57,0.63,0.60,0.85,0.01,0.03
(knn)_opt,phishing,False,True,0.89,0.88,0.82,0.84,0.86,0.02,0.08
(knn),phishing,False,False,0.82,0.78,0.68,0.71,0.86,0.02,0.07
(mnb)_opt,phishing,False,True,0.71,0.50,0.49,0.47,0.86,0.02,0.01
(mnb),phishing,False,False,0.75,0.51,0.53,0.51,0.85,0.01,0.01
(rf)_opt,phishing,False,True,0.89,0.85,0.86,0.86,0.86,0.02,1.01
(rf),phishing,False,False,0.87,0.88,0.85,0.86,0.86,0.02,0.14
(mlp)_opt,phishing,False,True,0.84,0.75,0.69,0.70,0.86,0.01,0.63
(mlp),phishing,False,False,0.87,0.81,0.68,0.71,0.86,0.01,0.62
(svm_knn_mnb)_w_opt,phishing,True,True,0.89,0.83,0.81,0.82,0.86,0.02,0.30
(svm_knn_mnb)_opt,phishing,False,True,0.86,0.85,0.79,0.82,0.86,0.02,0.17
(svm_knn_mnb)_w,phishing,True,False,0.84,0.85,0.68,0.71,0.86,0.01,0.16
(svm_knn_mnb),phishing,False,False,0.87,0.58,0.62,0.60,0.86,0.01,0.11
(svm_knn_rf)_w_opt,phishing,True,True,0.88,0.87,0.84,0.86,0.86,0.01,1.61
(svm_knn_rf)_opt,phishing,False,True,0.90,0.89,0.85,0.87,0.86,0.01,1.19
(svm_knn_rf)_w,phishing,True,False,0.89,0.81,0.77,0.79,0.87,0.02,0.32
(svm_knn_rf),phishing,False,False,0.90,0.87,0.78,0.81,0.86,0.01,0.24
(svm_knn_mlp)_w_opt,phishing,True,True,0.89,0.85,0.90,0.87,0.86,0.01,2.11
(svm_knn_mlp)_opt,phishing,False,True,0.90,0.88,0.88,0.88,0.86,0.02,0.78
(svm_knn_mlp)_w,phishing,True,False,0.84,0.82,0.66,0.68,0.86,0.01,2.04
(svm_knn_mlp),phishing,False,False,0.87,0.82,0.71,0.74,0.86,0.02,0.74
(svm_mnb_rf)_w_opt,phishing,True,True,0.89,0.87,0.85,0.86,0.86,0.01,1.54
(svm_mnb_rf)_opt,phishing,False,True,0.85,0.86,0.83,0.85,0.86,0.02,1.11
(svm_mnb_rf)_w,phishing,True,False,0.86,0.85,0.73,0.77,0.86,0.02,0.24
(svm_mnb_rf),phishing,False,False,0.87,0.58,0.61,0.60,0.86,0.01,0.18
(svm_mnb_mlp)_w_opt,phishing,True,True,0.89,0.90,0.79,0.83,0.86,0.01,2.05
(svm_mnb_mlp)_opt,phishing,False,True,0.88,0.89,0.76,0.80,0.86,0.02,0.70
(svm_mnb_mlp)_w,phishing,True,False,0.85,0.90,0.63,0.62,0.86,0.01,1.97
(svm_mnb_mlp),phishing,False,False,0.86,0.57,0.64,0.60,0.86,0.01,0.68
(svm_rf_mlp)_w_opt,phishing,True,True,0.91,0.89,0.92,0.90,0.86,0.02,3.36
(svm_rf_mlp)_opt,phishing,False,True,0.87,0.84,0.79,0.81,0.86,0.02,1.69
(svm_rf_mlp)_w,phishing,True,False,0.88,0.84,0.77,0.80,0.86,0.01,2.11
(svm_rf_mlp),phishing,False,False,0.88,0.81,0.66,0.67,0.86,0.01,0.80
(knn_mnb_rf)_w_opt,phishing,True,True,0.87,0.86,0.77,0.81,0.86,0.01,1.40
(knn_mnb_rf)_opt,phishing,False,True,0.90,0.88,0.82,0.85,0.86,0.01,1.16
(knn_mnb_rf)_w,phishing,True,False,0.87,0.88,0.82,0.84,0.86,0.01,0.27
(knn_mnb_rf),phishing,False,False,0.88,0.83,0.76,0.78,0.86,0.02,0.25
(knn_mnb_mlp)_w_opt,phishing,True,True,0.87,0.84,0.75,0.78,0.86,0.01,1.94
(knn_mnb_mlp)_opt,phishing,False,True,0.87,0.83,0.66,0.68,0.86,0.01,0.71
(knn_mnb_mlp)_w,phishing,True,False,0.85,0.70,0.67,0.67,0.87,0.01,1.96
(knn_mnb_mlp),phishing,False,False,0.84,0.77,0.67,0.70,0.86,0.01,0.71
(knn_rf_mlp)_w_opt,phishing,True,True,0.89,0.85,0.81,0.83,0.86,0.01,3.22
(knn_rf_mlp)_opt,phishing,False,True,0.92,0.88,0.86,0.87,0.86,0.01,1.73
(knn_rf_mlp)_w,phishing,True,False,0.88,0.84,0.77,0.80,0.86,0.01,2.13
(knn_rf_mlp),phishing,False,False,0.88,0.88,0.84,0.86,0.86,0.02,0.85
(mnb_rf_mlp)_w_opt,phishing,True,True,0.88,0.86,0.79,0.81,0.86,0.01,3.20
(mnb_rf_mlp)_opt,phishing,False,True,0.85,0.79,0.66,0.68,0.86,0.01,1.65
(mnb_rf_mlp)_w,phishing,True,False,0.87,0.89,0.78,0.81,0.86,0.01,2.03
(mnb_rf_mlp),phishing,False,False,0.90,0.83,0.78,0.80,0.85,0.02,0.78
(svm_knn_mnb_rf_mlp)_w_opt,phishing,True,True,0.90,0.88,0.85,0.86,0.86,0.01,3.45
(svm_knn_mnb_rf_mlp)_opt,phishing,False,True,0.90,0.89,0.86,0.87,0.86,0.02,1.84
(svm_knn_mnb_rf_mlp)_w,phishing,True,False,0.88,0.86,0.70,0.73,0.86,0.02,2.17
(svm_knn_mnb_rf_mlp),phishing,False,False,0.90,0.87,0.80,0.83,0.86,0.02,0.89
(svm)_opt,wine,False,True,0.59,0.31,0.27,0.27,0.57,0.04,0.18
(svm),wine,False,False,0.57,0.18,0.22,0.20,0.57,0.04,0.08
(knn)_opt,wine,False,True,0.67,0.41,0.37,0.37,0.58,0.04,0.10
(knn),wine,False,False,0.59,0.32,0.29,0.29,0.57,0.04,0.09
(mnb)_opt,wine,False,True,0.55,0.18,0.21,0.19,0.57,0.03,0.02
(mnb),wine,False,False,0.60,0.20,0.23,0.21,0.57,0.03,0.02
(rf)_opt,wine,False,True,0.69,0.50,0.38,0.39,0.56,0.03,1.34
(rf),wine,False,False,0.67,0.34,0.33,0.33,0.57,0.03,0.17
(mlp)_opt,wine,False,True,0.62,0.28,0.29,0.28,0.57,0.04,0.69
(mlp),wine,False,False,0.61,0.31,0.28,0.28,0.57,0.04,0.68
(svm_knn_mnb)_w_opt,wine,True,True,0.60,0.34,0.29,0.30,0.56,0.03,0.51
(svm_knn_mnb)_opt,wine,False,True,0.61,0.32,0.26,0.27,0.56,0.03,0.26
(svm_knn_mnb)_w,wine,True,False,0.60,0.20,0.24,0.22,0.57,0.04,0.29
(svm_knn_mnb),wine,False,False,0.57,0.19,0.23,0.20,0.57,0.04,0.17
(svm_knn_rf)_w_opt,wine,True,True,0.68,0.50,0.41,0.44,0.58,0.02,2.23
(svm_knn_rf)_opt,wine,False,True,0.70,0.53,0.39,0.41,0.58,0.03,1.61
(svm_knn_rf)_w,wine,True,False,0.61,0.32,0.30,0.30,0.57,0.04,0.51
(svm_knn_rf),wine,False,False,0.63,0.30,0.29,0.29,0.57,0.04,0.34
(svm_knn_mlp)_w_opt,wine,True,True,0.62,0.31,0.29,0.29,0.57,0.02,2.15
(svm_knn_mlp)_opt,wine,False,True,0.62,0.33,0.28,0.29,0.57,0.03,0.93
(svm_knn_mlp)_w,wine,True,False,0.61,0.29,0.27,0.27,0.57,0.03,1.80
(svm_knn_mlp),wine,False,False,0.57,0.30,0.27,0.27,0.56,0.04,0.65
(svm_mnb_rf)_w_opt,wine,True,True,0.66,0.33,0.30,0.30,0.58,0.03,2.19
(svm_mnb_rf)_opt,wine,False,True,0.64,0.32,0.28,0.28,0.57,0.03,1.45
(svm_mnb_rf)_w,wine,True,False,0.58,0.28,0.24,0.23,0.58,0.04,0.41
(svm_mnb_rf),wine,False,False,0.57,0.19,0.22,0.20,0.57,0.04,0.26
(svm_mnb_mlp)_w_opt,wine,True,True,0.59,0.28,0.27,0.26,0.58,0.04,1.92
(svm_mnb_mlp)_opt,wine,False,True,0.58,0.33,0.26,0.26,0.56,0.04,0.73
(svm_mnb_mlp)_w,wine,True,False,0.56,0.19,0.23,0.20,0.57,0.04,1.82
(svm_mnb_mlp),wine,False,False,0.59,0.19,0.23,0.21,0.56,0.03,0.51
(svm_rf_mlp)_w_opt,wine,True,True,0.56,0.27,0.27,0.26,0.57,0.04,4.13
(svm_rf_mlp)_opt,wine,False,True,0.66,0.39,0.38,0.38,0.57,0.04,2.14
(svm_rf_mlp)_w,wine,True,False,0.61,0.33,0.28,0.29,0.57,0.03,2.44
(svm_rf_mlp),wine,False,False,0.59,0.29,0.27,0.27,0.57,0.04,0.88
(knn_mnb_rf)_w_opt,wine,True,True,0.68,0.35,0.32,0.32,0.56,0.04,1.92
(knn_mnb_rf)_opt,wine,False,True,0.69,0.69,0.37,0.41,0.57,0.03,1.39
(knn_mnb_rf)_w,wine,True,False,0.65,0.34,0.30,0.30,0.57,0.03,0.36
(knn_mnb_rf),wine,False,False,0.69,0.32,0.30,0.30,0.57,0.03,0.28
(knn_mnb_mlp)_w_opt,wine,True,True,0.59,0.27,0.27,0.27,0.56,0.03,2.28
(knn_mnb_mlp)_opt,wine,False,True,0.60,0.32,0.27,0.27,0.57,0.05,0.65
(knn_mnb_mlp)_w,wine,True,False,0.60,0.31,0.27,0.26,0.56,0.03,1.60
(knn_mnb_mlp),wine,False,False,0.57,0.28,0.26,0.25,0.58,0.04,0.85
(knn_rf_mlp)_w_opt,wine,True,True,0.72,0.36,0.37,0.36,0.57,0.04,3.66
(knn_rf_mlp)_opt,wine,False,True,0.67,0.32,0.33,0.33,0.58,0.03,1.94
(knn_rf_mlp)_w,wine,True,False,0.63,0.48,0.36,0.39,0.58,0.04,2.42
(knn_rf_mlp),wine,False,False,0.63,0.31,0.30,0.30,0.58,0.04,0.95
(mnb_rf_mlp)_w_opt,wine,True,True,0.61,0.35,0.28,0.28,0.57,0.04,3.95
(mnb_rf_mlp)_opt,wine,False,True,0.67,0.36,0.29,0.30,0.57,0.04,1.99
(mnb_rf_mlp)_w,wine,True,False,0.61,0.31,0.29,0.29,0.58,0.04,2.08
(mnb_rf_mlp),wine,False,False,0.60,0.28,0.27,0.26,0.57,0.03,0.75
(svm_knn_mnb_rf_mlp)_w_opt,wine,True,True,0.66,0.34,0.31,0.32,0.57,0.03,4.12
(svm_knn_mnb_rf_mlp)_opt,wine,False,True,0.62,0.28,0.28,0.27,0.57,0.03,2.13
(svm_knn_mnb_rf_mlp)_w,wine,True,False,0.60,0.37,0.30,0.29,0.57,0.04,2.52
(svm_knn_mnb_rf_mlp),wine,False,False,0.61,0.33,0.29,0.29,0.57,0.02,1.04
(svm)_opt,congress,False,True,0.95,0.94,0.96,0.95,0.95,0.02,0.01
(svm),congress,False,False,0.98,0.98,0.97,0.98,0.94,0.03,0.01
(knn)_opt,congress,False,True,0.93,0.93,0.92,0.93,0.94,0.03,0.01
(knn),congress,False,False,0.82,0.83,0.86,0.81,0.94,0.03,0.01
(mnb)_opt,congress,False,True,0.93,0.91,0.95,0.92,0.94,0.02,0.01
(mnb),congress,False,False,0.93,0.92,0.93,0.92,0.94,0.02,0.01
(rf)_opt,congress,False,True,0.98,0.98,0.97,0.98,0.94,0.03,0.22
(rf),congress,False,False,0.93,0.92,0.93,0.93,0.94,0.03,0.03
(mlp)_opt,congress,False,True,0.93,0.91,0.95,0.92,0.95,0.02,0.12
(mlp),congress,False,False,0.93,0.93,0.93,0.93,0.94,0.03,0.12
(svm_knn_mnb)_w_opt,congress,True,True,0.91,0.91,0.91,0.91,0.94,0.03,0.03
(svm_knn_mnb)_opt,congress,False,True,0.93,0.93,0.92,0.92,0.93,0.02,0.02
(svm_knn_mnb)_w,congress,True,False,0.98,0.98,0.97,0.98,0.94,0.02,0.03
(svm_knn_mnb),congress,False,False,0.95,0.94,0.96,0.95,0.95,0.02,0.02
(svm_knn_rf)_w_opt,congress,True,True,0.93,0.93,0.93,0.93,0.94,0.02,0.46
(svm_knn_rf)_opt,congress,False,True,0.98,0.98,0.96,0.97,0.94,0.03,0.24
(svm_knn_rf)_w,congress,True,False,0.95,0.95,0.96,0.95,0.93,0.02,0.08
(svm_knn_rf),congress,False,False,0.95,0.97,0.94,0.95,0.94,0.03,0.05
(svm_knn_mlp)_w_opt,congress,True,True,0.91,0.89,0.91,0.90,0.94,0.03,0.41
(svm_knn_mlp)_opt,congress,False,True,0.93,0.93,0.92,0.92,0.94,0.02,0.13
(svm_knn_mlp)_w,congress,True,False,0.98,0.98,0.96,0.97,0.94,0.03,0.41
(svm_knn_mlp),congress,False,False,0.89,0.86,0.87,0.87,0.94,0.02,0.13
(svm_mnb_rf)_w_opt,congress,True,True,0.91,0.87,0.94,0.89,0.94,0.03,0.44
(svm_mnb_rf)_opt,congress,False,True,0.93,0.92,0.93,0.93,0.94,0.03,0.24
(svm_mnb_rf)_w,congress,True,False,0.93,0.92,0.93,0.93,0.95,0.03,0.07
(svm_mnb_rf),congress,False,False,0.93,0.91,0.95,0.92,0.95,0.03,0.04
(svm_mnb_mlp)_w_opt,congress,True,True,0.98,0.98,0.98,0.98,0.94,0.02,0.40
(svm_mnb_mlp)_opt,congress,False,True,0.95,0.95,0.95,0.95,0.94,0.02,0.12
(svm_mnb_mlp)_w,congress,True,False,0.95,0.94,0.97,0.95,0.94,0.02,0.39
(svm_mnb_mlp),congress,False,False,0.95,0.95,0.95,0.95,0.94,0.02,0.12
(svm_rf_mlp)_w_opt,congress,True,True,0.98,0.97,0.98,0.97,0.94,0.03,0.81
(svm_rf_mlp)_opt,congress,False,True,0.98,0.97,0.98,0.98,0.94,0.03,0.33
(svm_rf_mlp)_w,congress,True,False,0.91,0.91,0.88,0.90,0.94,0.02,0.44
(svm_rf_mlp),congress,False,False,1.00,1.00,1.00,1.00,0.95,0.03,0.15
(knn_mnb_rf)_w_opt,congress,True,True,0.98,0.97,0.98,0.97,0.95,0.03,0.45
(knn_mnb_rf)_opt,congress,False,True,0.91,0.90,0.90,0.90,0.94,0.03,0.23
(knn_mnb_rf)_w,congress,True,False,0.91,0.90,0.93,0.91,0.94,0.03,0.08
(knn_mnb_rf),congress,False,False,0.91,0.89,0.91,0.90,0.94,0.04,0.04
(knn_mnb_mlp)_w_opt,congress,True,True,0.91,0.91,0.91,0.91,0.94,0.03,0.41
(knn_mnb_mlp)_opt,congress,False,True,0.93,0.93,0.93,0.93,0.94,0.02,0.13
(knn_mnb_mlp)_w,congress,True,False,0.86,0.84,0.88,0.85,0.94,0.02,0.40
(knn_mnb_mlp),congress,False,False,0.82,0.78,0.80,0.79,0.94,0.03,0.13
(knn_rf_mlp)_w_opt,congress,True,True,0.86,0.85,0.88,0.86,0.94,0.02,0.82
(knn_rf_mlp)_opt,congress,False,True,0.91,0.93,0.90,0.91,0.94,0.03,0.34
(knn_rf_mlp)_w,congress,True,False,0.93,0.93,0.93,0.93,0.94,0.03,0.45
(knn_rf_mlp),congress,False,False,0.89,0.91,0.89,0.88,0.94,0.03,0.16
(mnb_rf_mlp)_w_opt,congress,True,True,0.84,0.81,0.80,0.80,0.94,0.02,0.83
(mnb_rf_mlp)_opt,congress,False,True,0.93,0.93,0.93,0.93,0.94,0.02,0.34
(mnb_rf_mlp)_w,congress,True,False,0.95,0.96,0.95,0.95,0.95,0.02,0.46
(mnb_rf_mlp),congress,False,False,0.98,0.96,0.98,0.97,0.94,0.03,0.15
(svm_knn_mnb_rf_mlp)_w_opt,congress,True,True,0.91,0.91,0.88,0.89,0.94,0.03,0.84
(svm_knn_mnb_rf_mlp)_opt,congress,False,True,0.98,0.97,0.98,0.98,0.95,0.03,0.38
(svm_knn_mnb_rf_mlp)_w,congress,True,False,0.93,0.90,0.92,0.91,0.94,0.03,0.47
(svm_knn_mnb_rf_mlp),congress,False,False,0.95,0.95,0.95,0.95,0.94,0.03,0.16
(svm)_opt,covertype,False,True,0.75,0.62,0.44,0.47,0.70,0.02,0.21
(svm),covertype,False,False,0.60,0.25,0.25,0.24,0.70,0.01,0.23
(knn)_opt,covertype,False,True,0.68,0.66,0.52,0.57,0.69,0.01,0.15
(knn),covertype,False,False,0.69,0.44,0.42,0.43,0.69,0.01,0.14
(mnb)_opt,covertype,False,True,0.64,0.35,0.39,0.35,0.70,0.01,0.03
(mnb),covertype,False,False,0.66,0.37,0.43,0.39,0.69,0.01,0.03
(rf)_opt,covertype,False,True,0.75,0.60,0.46,0.49,0.69,0.01,1.59
(rf),covertype,False,False,0.74,0.47,0.39,0.41,0.69,0.00,0.22
(mlp)_opt,covertype,False,True,0.76,0.59,0.56,0.57,0.69,0.01,1.00
(mlp),covertype,False,False,0.71,0.43,0.46,0.44,0.69,0.01,0.73
(svm_knn_mnb)_w_opt,covertype,True,True,0.71,0.51,0.48,0.48,0.69,0.02,0.72
(svm_knn_mnb)_opt,covertype,False,True,0.68,0.59,0.46,0.47,0.69,0.01,0.34
(svm_knn_mnb)_w,covertype,True,False,0.62,0.44,0.41,0.40,0.70,0.01,0.78
(svm_knn_mnb),covertype,False,False,0.64,0.39,0.36,0.36,0.69,0.01,0.36
(svm_knn_rf)_w_opt,covertype,True,True,0.74,0.71,0.52,0.57,0.70,0.01,2.83
(svm_knn_rf)_opt,covertype,False,True,0.78,0.78,0.54,0.61,0.69,0.01,1.98
(svm_knn_rf)_w,covertype,True,False,0.74,0.45,0.44,0.44,0.70,0.01,1.04
(svm_knn_rf),covertype,False,False,0.70,0.38,0.38,0.38,0.70,0.01,0.56
(svm_knn_mlp)_w_opt,covertype,True,True,0.74,0.45,0.44,0.43,0.69,0.00,3.78
(svm_knn_mlp)_opt,covertype,False,True,0.72,0.54,0.48,0.50,0.69,0.00,1.18
(svm_knn_mlp)_w,covertype,True,False,0.72,0.39,0.41,0.40,0.69,0.02,4.03
(svm_knn_mlp),covertype,False,False,0.67,0.39,0.37,0.36,0.68,0.01,1.16
(svm_mnb_rf)_w_opt,covertype,True,True,0.72,0.46,0.42,0.43,0.70,0.00,2.65
(svm_mnb_rf)_opt,covertype,False,True,0.77,0.51,0.48,0.46,0.70,0.01,1.93
(svm_mnb_rf)_w,covertype,True,False,0.67,0.40,0.40,0.38,0.70,0.01,0.87
(svm_mnb_rf),covertype,False,False,0.65,0.37,0.35,0.34,0.70,0.00,0.46
(svm_mnb_mlp)_w_opt,covertype,True,True,0.72,0.43,0.45,0.42,0.69,0.01,3.56
(svm_mnb_mlp)_opt,covertype,False,True,0.76,0.53,0.50,0.50,0.69,0.00,1.14
(svm_mnb_mlp)_w,covertype,True,False,0.64,0.38,0.36,0.35,0.70,0.02,3.72
(svm_mnb_mlp),covertype,False,False,0.66,0.41,0.37,0.36,0.69,0.01,1.23
(svm_rf_mlp)_w_opt,covertype,True,True,0.73,0.63,0.45,0.47,0.69,0.01,5.60
(svm_rf_mlp)_opt,covertype,False,True,0.73,0.61,0.54,0.56,0.69,0.01,2.78
(svm_rf_mlp)_w,covertype,True,False,0.72,0.69,0.42,0.43,0.69,0.01,3.79
(svm_rf_mlp),covertype,False,False,0.73,0.38,0.39,0.37,0.69,0.01,1.55
(knn_mnb_rf)_w_opt,covertype,True,True,0.69,0.52,0.41,0.42,0.70,0.02,2.41
(knn_mnb_rf)_opt,covertype,False,True,0.73,0.51,0.43,0.44,0.69,0.01,1.75
(knn_mnb_rf)_w,covertype,True,False,0.70,0.39,0.38,0.37,0.70,0.01,0.52
(knn_mnb_rf),covertype,False,False,0.72,0.58,0.42,0.44,0.69,0.01,0.37
(knn_mnb_mlp)_w_opt,covertype,True,True,0.73,0.54,0.46,0.47,0.70,0.01,3.48
(knn_mnb_mlp)_opt,covertype,False,True,0.70,0.37,0.39,0.38,0.68,0.01,0.78
(knn_mnb_mlp)_w,covertype,True,False,0.70,0.55,0.48,0.49,0.69,0.01,3.14
(knn_mnb_mlp),covertype,False,False,0.69,0.46,0.48,0.47,0.70,0.01,0.96
(knn_rf_mlp)_w_opt,covertype,True,True,0.77,0.56,0.45,0.48,0.69,0.01,5.81
(knn_rf_mlp)_opt,covertype,False,True,0.75,0.70,0.51,0.54,0.69,0.01,2.58
(knn_rf_mlp)_w,covertype,True,False,0.73,0.61,0.49,0.53,0.70,0.01,3.45
(knn_rf_mlp),covertype,False,False,0.73,0.69,0.59,0.60,0.69,0.01,1.45
(mnb_rf_mlp)_w_opt,covertype,True,True,0.70,0.54,0.42,0.44,0.69,0.01,5.39
(mnb_rf_mlp)_opt,covertype,False,True,0.71,0.44,0.42,0.41,0.69,0.01,2.24
(mnb_rf_mlp)_w,covertype,True,False,0.72,0.41,0.43,0.42,0.70,0.01,3.21
(mnb_rf_mlp),covertype,False,False,0.70,0.49,0.43,0.39,0.69,0.01,0.83
(svm_knn_mnb_rf_mlp)_w_opt,covertype,True,True,0.74,0.58,0.45,0.47,0.69,0.01,6.16
(svm_knn_mnb_rf_mlp)_opt,covertype,False,True,0.76,0.70,0.46,0.48,0.69,0.01,2.90
(svm_knn_mnb_rf_mlp)_w,covertype,True,False,0.71,0.37,0.39,0.37,0.70,0.01,3.96
(svm_knn_mnb_rf_mlp),covertype,False,False,0.69,0.49,0.47,0.45,0.70,0.01,1.45
(svm)_opt,kidney,False,True,0.99,0.98,0.99,0.99,0.97,0.03,0.01
(svm),kidney,False,False,0.97,0.97,0.98,0.97,0.97,0.03,0.01
(knn)_opt,kidney,False,True,1.00,1.00,1.00,1.00,0.96,0.03,0.03
(knn),kidney,False,False,0.96,0.96,0.97,0.96,0.97,0.03,0.03
(mnb)_opt,kidney,False,True,0.90,0.90,0.92,0.90,0.97,0.03,0.01
(mnb),kidney,False,False,0.91,0.90,0.93,0.91,0.97,0.03,0.01
(rf)_opt,kidney,False,True,0.99,0.99,0.98,0.99,0.97,0.03,0.35
(rf),kidney,False,False,0.99,0.99,0.98,0.99,0.97,0.03,0.05
(mlp)_opt,kidney,False,True,0.99,0.98,0.99,0.99,0.97,0.03,0.21
(mlp),kidney,False,False,0.97,0.97,0.98,0.97,0.97,0.03,0.21
(svm_knn_mnb)_w_opt,kidney,True,True,0.99,0.98,0.99,0.99,0.97,0.03,0.05
(svm_knn_mnb)_opt,kidney,False,True,1.00,1.00,1.00,1.00,0.97,0.03,0.03
(svm_knn_mnb)_w,kidney,True,False,0.96,0.95,0.97,0.96,0.96,0.04,0.05
(svm_knn_mnb),kidney,False,False,0.96,0.96,0.97,0.96,0.97,0.03,0.04
(svm_knn_rf)_w_opt,kidney,True,True,0.97,0.96,0.98,0.97,0.97,0.03,0.61
(svm_knn_rf)_opt,kidney,False,True,0.97,0.96,0.98,0.97,0.97,0.03,0.38
(svm_knn_rf)_w,kidney,True,False,0.99,0.98,0.99,0.99,0.97,0.03,0.12
(svm_knn_rf),kidney,False,False,0.96,0.95,0.97,0.96,0.97,0.03,0.08
